Date,Open,High,Low,Close,Volume,rsi_14,roc_10,macd_diff,atr_14,bb_width,daily_return,hl_spread,return_lag1,return_lag2,return_lag3,return_lag5,day_of_week,dax_return,ftse_return,nikkei_return,vix_close,vix_change,target
2021-06-01,394.67320566118025,394.81329741149153,391.525687491623,391.96466064453125,54216600,57.621558509963286,0.9987744640295168,0.24961705553279012,3.838638506106101,3.779554908143573,-0.0008808094392154242,0.008387516146130439,0.00178869393937231,0.000525046364541204,0.001984667343222224,0.010194236836269743,1,-0.006369246800054906,0.0004131091447019397,-0.009925760987069765,17.899999618530273,0.06801905573270361,1
2021-06-02,392.6183609466643,393.42160100863873,391.60967202316226,392.58099365234375,49097100,58.596241457192775,2.036689472990378,0.2638948616479484,3.693873540346842,3.880047966890633,0.001572419837030825,0.0046154271724143945,-0.0008808094392154242,0.00178869393937231,0.000525046364541204,-0.0022187934235037288,2,0.00948247436220484,0.008244795594024135,-0.001584896308367112,17.479999542236328,-0.023463691913108042,0
2021-06-03,390.26474464836855,392.263453151856,388.79838471410426,391.1239929199219,58138800,55.35505017624614,1.925201071298686,0.1513344868092248,3.7002117830534593,3.9107973984491657,-0.003711337930211056,0.00885925819043579,0.001572419837030825,-0.0008808094392154242,0.00178869393937231,0.001984667343222224,3,0.0022707516609552503,0.003883906503777901,0.004574138500646141,18.040000915527344,0.03203669267484277,1
2021-06-04,392.9733282256469,395.0000837788047,391.1894173616605,394.7012023925781,55938800,61.05139298303086,1.7626757724767559,0.28610161080669516,3.7127745741841287,4.0846027368751,0.009145972984041961,0.009654559940646028,-0.003711337930211056,0.001572419837030825,-0.0008808094392154242,0.000525046364541204,4,0.0019201767521479507,-0.006133947334869161,0.0038681754314182637,16.420000076293945,-0.089800485422317,0
2021-06-07,394.69185530536356,394.86931434784225,393.38428486307185,394.3182678222656,51555000,60.16639424870369,1.747244851933234,0.3154448795655971,3.5536499249402906,4.088939622952655,-0.0009701885071321525,0.003766068188957843,0.009145972984041961,-0.003711337930211056,0.001572419837030825,0.00178869393937231,0,0.0038528587279718085,0.0006511660891004301,-0.004012299707644051,16.420000076293945,0.0,1
2021-06-08,395.1775982610188,395.27100227691767,392.57180578573457,394.40240478515625,47134300,60.30255644607705,0.7419675141328815,0.3062607470208778,3.492617536814777,4.249105578483721,0.00021337323110914852,0.006843762762180523,-0.0009701885071321525,0.009145972984041961,-0.003711337930211056,-0.0008808094392154242,1,-0.0010036385631688738,0.001160021970929348,0.002685439616986196,17.06999969482422,0.039585847473210256,0
2021-06-09,395.242896577049,395.3176311744139,393.5897570222941,393.81390380859375,48436300,58.78883207486599,0.8153354692491405,0.22978562105923195,3.366564437907993,4.318029963463819,-0.0014921333374807721,0.004387539737448169,0.00021337323110914852,-0.0009701885071321525,0.009145972984041961,0.001572419837030825,2,-0.002331468432672401,0.0025292349869663333,-0.001918716239650009,17.889999389648438,0.048037475658119,1
2021-06-10,395.03735657865644,396.59712039384254,393.72043741207125,395.6444396972656,51020100,61.985354581923616,1.0833311112036348,0.26899631005597646,3.3315729053268006,3.6491777647205006,0.004648225649142024,0.007270879337954152,-0.0014921333374807721,0.00021337323110914852,-0.0009701885071321525,-0.003711337930211056,3,-0.003801642035632713,-0.00198730073743536,-0.003547898244716574,16.100000381469727,-0.10005584512285925,1
2021-06-11,396.1955848814836,396.410382721431,394.90668383020704,396.2983093261719,45570800,63.08674867948389,1.1972552318888603,0.30295594875784193,3.2010104757480264,3.4311864449239082,0.0016526698300285414,0.0037943611058566195,0.004648225649142024,-0.0014921333374807721,0.00021337323110914852,0.009145972984041961,4,-0.0006366621504476644,0.0010168331185567148,0.003387285278948715,15.649999618530273,-0.02795035728430051,1
2021-06-14,396.41041653956006,397.28836288118606,395.16823163226826,397.1856384277344,42358500,64.5862337965153,1.242747985429422,0.3460524507403768,3.123804816688725,3.6385243200325337,0.0022390433687977662,0.005337884968123152,0.0016526698300285414,0.004648225649142024,-0.0014921333374807721,-0.0009701885071321525,0,0.00783816597740894,0.006475536959876571,-0.00033945327182571816,16.389999389648438,0.047284331575444316,0
2021-06-15,397.33503853707737,397.3723773329353,395.5791460332352,396.45709228515625,51508500,62.34683573445997,1.146131805157593,0.2887064651329099,3.028763851189537,3.692948920068653,-0.0018342711117704802,0.004523140926459437,0.0022390433687977662,0.0016526698300285414,0.004648225649142024,0.00021337323110914852,1,-0.0012508472357153355,0.0017661789831613373,0.007360264476192091,17.020000457763672,0.0384381385952417,0
2021-06-16,396.59718555484613,396.8213323424478,392.19813383077667,394.2435302734375,80386100,55.99420339042805,0.42348882089947415,0.07598298158963424,3.1426520412239376,3.3024818998668595,-0.005583358337619582,0.011726758099149054,-0.0018342711117704802,0.0022390433687977662,0.0016526698300285414,-0.0014921333374807721,2,0.003565214210986989,0.0036100303612038864,0.00958445612109493,18.149999618530273,0.06639242834163106,0
2021-06-17,393.8325789844645,395.0934330875437,391.63771348560346,394.1127624511719,90949700,55.63356655052179,0.7641488595310787,-0.09023091218217472,3.165014009846531,2.6059351317775636,-0.0003316930075553115,0.00876835243915347,-0.005583358337619582,-0.0018342711117704802,0.0022390433687977662,0.004648225649142024,3,-0.0012046915172680972,0.0017427675148136146,-0.005104768187440767,17.75,-0.022038546938694892,0
2021-06-18,390.8293780050055,391.5227773326563,388.5898708974102,388.7960205078125,118676300,43.3957576485559,-1.4961144909034776,-0.549331387685069,3.333433834411898,2.5175066360610012,-0.013490407948963834,0.007543560840502861,-0.0003316930075553115,-0.005583358337619582,-0.0018342711117704802,0.0016526698300285414,4,0.0010884142990910117,-0.004398065087856673,-0.009309330394611681,20.700000762939453,0.166197226081096,1
2021-06-21,390.55768603100165,394.54947970964827,389.74246700562156,394.362060546875,72822000,54.64404719671273,0.011105933501694643,-0.472174933601625,3.5062927892278886,2.177793762453482,0.014316093132312968,0.012189338643176423,-0.013490407948963834,-0.0003316930075553115,-0.005583358337619582,0.0022390433687977662,0,-0.017779485721758026,-0.018997945620127243,-0.001869507992153352,17.889999389648438,-0.13574885360979994,1
2021-06-22,394.35261904344696,397.3042843043094,393.63108116900446,396.4703063964844,57700300,58.04485684506255,0.5243126274685312,-0.28253985884300903,3.518214956804822,2.2331138417300087,0.0053459651942324715,0.009264762268555935,0.014316093132312968,-0.013490407948963834,-0.0003316930075553115,-0.0018342711117704802,1,0.010046594578992263,0.006384012068044065,-0.032908015309102256,16.65999984741211,-0.06875347032979973,0
2021-06-23,396.54531142259333,397.35115077864344,395.9081321276498,395.9924621582031,49445400,57.00161506026516,0.5531948792412937,-0.1967406100350788,3.3699866492468793,2.1757703260739105,-0.0012052459681644034,0.0036440558568438634,0.0053459651942324715,0.014316093132312968,-0.013490407948963834,-0.005583358337619582,2,0.0021207033444952117,0.003922262730069015,0.03117358765370315,16.31999969482422,-0.020408172611160347,1
2021-06-24,398.1383434268328,398.75676373658587,397.88532470396706,398.3351135253906,45110300,60.72817651443786,0.6800737121906267,-7.553170207796889e-05,3.3267234298994413,2.3024562294270927,0.005915898889639948,0.0021877032755317524,-0.0012052459681644034,0.0053459651942324715,0.014316093132312968,-0.0003316930075553115,3,-0.011507842875434937,-0.0022425814307123204,-0.00031990695582939654,15.970000267028809,-0.021446043770847023,1
2021-06-25,399.0846801731096,400.1997582443463,398.75671098813206,399.7499694824219,58129500,62.8237869009668,0.8709752413829057,0.19655902894450228,3.222289236260601,2.5154551277934822,0.003551923767175058,0.003609874587564409,0.005915898889639948,-0.0012052459681644034,0.0053459651942324715,-0.013490407948963834,4,0.008594556900674899,0.005074836636202562,1.1769525100957523e-05,15.619999885559082,-0.021916116193956947,1
2021-06-28,400.2747470575294,400.72450723423236,399.075338926079,400.55584716796875,53159600,64.0020672183852,0.8485223064900835,0.34355498471552126,3.1099234556815136,2.766421322558945,0.0020159543391342627,0.004117199436266916,0.003551923767175058,0.005915898889639948,-0.0012052459681644034,0.014316093132312968,0,0.0012020643257577568,0.0036708998110055457,0.006612907175118643,15.760000228881836,0.008962890163154658,1
2021-06-29,400.9400223650543,401.577201657203,400.23724351738144,400.7713623046875,35970500,64.32768498994281,1.088206038808397,0.4132740637334309,2.9834973616915152,2.9360061851487393,0.0005380401715329164,0.0033434478255031266,0.0020159543391342627,0.003551923767175058,0.005915898889639948,0.0053459651942324715,1,-0.003446318772066581,-0.00884237844098823,-0.0006247864853670126,16.020000457763672,0.01649747621230091,1
2021-06-30,400.31218470097116,401.7833419176221,400.2840746915639,401.1086730957031,64827900,64.86339222152739,1.7413457153004217,0.43773348310934823,2.8774809234319956,3.0968135149915144,0.0008416539272564361,0.0037378080470987893,0.0005380401715329164,0.0020159543391342627,0.003551923767175058,-0.0012052459681644034,2,0.008770000025113855,0.002064201563162671,-0.00810417233425309,15.829999923706055,-0.011860207779553322,1
2021-07-01,401.8677204331776,403.48880742764095,401.8021208712644,403.3294982910156,53441000,68.24467576038413,2.3386037494752903,0.5517466273627578,2.8419561668966975,3.2866475841054217,0.005536716965435895,0.00418190725826746,0.0008416539272564361,0.0005380401715329164,0.0020159543391342627,0.005915898889639948,3,-0.010168502667925683,-0.007068697015343406,-0.0007316268322191677,15.479999542236328,-0.02210994208190664,1
2021-07-02,404.49140558885847,406.76840218909126,403.41378848033645,406.4123229980469,57697700,72.23845881747434,4.53098837463034,0.7696668068851387,2.884595290552336,3.899222116964913,0.00764343971887449,0.008254212579009159,0.005536716965435895,0.0008416539272564361,0.0005380401715329164,0.003551923767175058,4,0.004685425513486274,0.012461839476021419,-0.002934551808756125,15.069999694824219,-0.026485779039815083,0
2021-07-06,406.468546524495,406.68407566728763,402.93592178588835,405.67205810546875,68710400,69.96304887469473,2.8679223206486446,0.7955552940405575,2.946278047041403,4.25902883383273,-0.0018214627133283923,0.009239369107410427,0.00764343971887449,0.005536716965435895,0.0008416539272564361,0.0020159543391342627,1,0.0007590935854751013,0.0058400037618626666,-0.006430464084406617,16.440000534057617,0.09090914843906228,1
2021-07-07,406.35618496076756,407.38693319644403,404.3415575796705,407.1058044433594,63549500,71.81479813951961,2.682545924697605,0.8366520058195674,2.953356444879412,4.648175658766738,0.0035342496709938054,0.007480550715648736,-0.0018214627133283923,0.00764343971887449,0.005536716965435895,0.0005380401715329164,2,-0.009615000308332955,-0.00893243462885851,0.0015742774362970113,16.200000762939453,-0.014598525749495717,0
2021-07-08,401.7833895422592,404.5476647115918,400.60271181491555,403.7886657714844,97595200,62.252560333871834,1.968775761738259,0.5800292990716409,3.206909029419727,4.667266212222382,-0.008148099672542264,0.009769845543185182,0.0035342496709938054,-0.0018214627133283923,0.00764343971887449,0.0008416539272564361,3,0.011690131986640706,0.007055457525843245,-0.0096449284039003,19.0,0.17283945093793274,1
2021-07-09,405.29729335492465,408.39888874783514,403.59187628680496,408.0990295410156,76238600,68.18130721284416,2.451181350599821,0.6357017973848773,3.321202131677617,5.013837339090816,0.010674801288183211,0.011779034285958915,-0.008148099672542264,0.0035342496709938054,-0.0018214627133283923,0.005536716965435895,4,-0.017337369592456686,-0.01682279467032588,-0.008774997972304632,16.18000030517578,-0.14842103656969574,1
2021-07-12,408.0147135517589,409.8138402584851,407.58368379970483,409.5608215332031,52889600,69.90750270358063,2.454247104379744,0.7009583466784264,3.243270297899233,5.407246936448528,0.0035819541002868327,0.005445238757046111,0.010674801288183211,-0.008148099672542264,0.0035342496709938054,0.00764343971887449,0,0.01733326536098545,0.012971639310129346,-0.0063165655432239065,16.170000076293945,-0.000618061105884915,0
2021-07-13,408.7736811446095,410.27294851905754,407.9022421705888,408.16461181640625,52911300,66.21263996490153,1.8995515112894725,0.5848125191915696,3.1809443015113397,5.627603529542748,-0.003409041205577501,0.005808211392748279,0.0035819541002868327,0.010674801288183211,-0.008148099672542264,-0.0018214627133283923,1,0.006538790023181695,0.0004914418972454815,0.02249785834044893,17.1200008392334,0.058750819941689736,1
2021-07-14,409.8606497735151,410.3479281135863,407.52743297051677,408.773681640625,64130400,67.03125192906785,1.9967293296405033,0.4876951020678777,3.155197933051211,5.796200400052606,0.0014922161465891204,0.006899894170655501,-0.003409041205577501,0.0035819541002868327,0.010674801288183211,0.0035342496709938054,2,-5.51038060464526e-05,-9.819898403451433e-05,0.005223165007877784,16.329999923706055,-0.04614491102809537,0
2021-07-15,407.4337224657248,408.10839135369446,405.4753153622365,407.37750244140625,55126400,63.24829485643361,1.5628755412644504,0.2785135155661713,3.165424243432448,5.697464911445457,-0.003415531043033715,0.006463479145701487,0.0014922161465891204,-0.003409041205577501,0.0035819541002868327,-0.008148099672542264,3,-4.1747608063080754e-05,-0.004701952234009821,-0.0038216129924504294,17.010000228881836,0.041641170137951544,0
2021-07-16,408.5582340881167,408.60507458251783,403.7887107543716,404.1822509765625,75874700,55.52517802555773,0.21142829601111537,-0.10538945450814774,3.283348499483432,5.418899066371914,-0.007843465693845753,0.011916316999346692,-0.003415531043033715,0.0014922161465891204,-0.003409041205577501,0.010674801288183211,4,-0.010090601658247156,-0.011168799798495832,-0.01151407809102778,18.450000762939453,0.08465611491366087,0
2021-07-19,399.35650617263855,404.24784908958907,395.40220190953943,398.21331787109375,147987000,44.57519618855387,-2.0174105613900215,-0.7554492534229147,3.6806555480953036,4.55986089122284,-0.014767924843426372,0.02221333838692225,-0.007843465693845753,-0.003415531043033715,0.0014922161465891204,0.0035819541002868327,0,-0.005716732484536524,-0.0005561754625997839,-0.009760206822427175,22.5,0.21951214469301195,1
2021-07-20,398.8785584072042,405.1942176052661,398.0820699298473,403.9198303222656,99608200,53.929386037303,-0.43193208607618017,-0.7914323063928848,3.925762128618409,4.121220789631123,0.014330290311935556,0.01760782002147403,-0.014767924843426372,-0.007843465693845753,-0.003415531043033715,-0.003409041205577501,1,-0.026196992611892567,-0.023358712494310208,-0.012510761058162068,19.729999542236328,-0.12311113145616315,1
2021-07-21,405.1191860628591,407.330611598549,403.87293754966424,407.1900329589844,64724400,58.27532440211167,0.02068958848183623,-0.5943134269301882,3.892327265780292,3.876756108583552,0.00809616758382381,0.00849154883226981,0.014330290311935556,-0.014767924843426372,-0.007843465693845753,0.0014922161465891204,2,0.0054892114599283115,0.005362076418114148,-0.009567951526051721,17.90999984741211,-0.09224529838067741,1
2021-07-26,411.65044900738826,413.26215663692216,411.6036085131249,413.2527770996094,43719200,65.32745458207935,0.9014425629349274,0.23298419444793916,3.652844353056331,3.7587173454409006,0.002454859995028258,0.004013398616308535,0.010287980896805493,0.0020943875136281154,0.00809616758382381,-0.014767924843426372,0,0.009974514204763363,0.008510008844461403,0.005836092780168833,17.579999923706055,0.02209297348319761,0
2021-07-27,412.21265274876606,412.2407627628377,408.5394488652319,411.36932373046875,67397100,61.58752022899101,0.7851518287685335,0.24310232650584718,3.7285932017221257,3.7262944324149143,-0.004557630277428615,0.008997544746508315,0.002454859995028258,0.010287980896805493,0.0020943875136281154,0.014330290311935556,1,-0.0032107115374775397,-0.0003130791852020698,0.010356071674894718,19.360000610351562,0.10125146156828113,0
2021-07-28,411.99714163798257,412.5781010183634,409.77636464052375,411.2006530761719,52472400,61.24934713808446,0.5937200814411914,0.19672895542672553,3.6623891428733764,3.62503386848805,-0.0004100224410690245,0.006813550408735929,-0.004557630277428615,0.002454859995028258,0.010287980896805493,0.00809616758382381,2,-0.006392900364865617,-0.004170553291596324,0.004919707488307168,18.309999465942383,-0.05423559459227267,1
2021-07-29,412.12830695326727,413.9836250033735,412.11892741688575,412.9060363769531,47435300,63.43546486169924,1.3571033997740347,0.23652813354167712,3.599573627468252,3.5822615215169087,0.004147326343047819,0.004516033727308887,-0.0004100224410690245,-0.004557630277428615,0.002454859995028258,0.0020943875136281154,3,0.0033011173394932314,0.0029302039298819693,-0.013891937106938479,17.700000762939453,-0.0333150584814359,0
2021-07-30,410.33861945094543,412.3532469313262,410.20742030714354,410.9008483886719,68951200,59.20606732651759,1.6622692846794427,0.09091317081204808,3.5352195162069187,3.515911722871809,-0.0048562816031361145,0.005222249193686131,0.004147326343047819,-0.0004100224410690245,-0.004557630277428615,0.010287980896805493,4,0.004502745820713416,0.008807656675223985,0.007278741181194093,18.239999771118164,0.03050841722613762,0
2021-08-02,412.6155215961337,413.1683708687938,409.6825865730587,410.0386657714844,58783300,57.43295442348682,2.969601309069886,-0.09054568335839974,3.5316884290303583,3.525048227456574,-0.0020982741227439927,0.008501111204175339,-0.0048562816031361145,0.004147326343047819,-0.0004100224410690245,0.002454859995028258,0,-0.006143043003486337,-0.006512785133965915,-0.01795488224307762,19.459999084472656,0.0668859281065497,1
2021-08-03,410.8352061543172,413.49639234731455,408.642539261414,413.37457275390625,58053900,62.15546270671011,2.3407472775221763,-0.016839778618066514,3.6261287616639426,3.6485033520790107,0.008135591252462548,0.011742021415502442,-0.0020982741227439927,-0.0048562816031361145,0.004147326343047819,-0.004557630277428615,1,0.0015658910296902917,0.007024784493981695,0.0182318269094619,18.040000915527344,-0.07297010461209863,0
2021-08-04,412.09080591322396,413.346434118997,411.10692688961086,411.3411865234375,46732200,57.936170216324214,1.0194634515701086,-0.12968269961192203,3.5290942689947604,3.6816296343647656,-0.0049189920340825255,0.005444403095916484,0.008135591252462548,-0.0020982741227439927,-0.0048562816031361145,-0.0004100224410690245,2,-0.0008767825130250317,0.0033890166680432543,-0.005010235602348256,17.969999313354492,-0.003880354690702914,1
2021-08-05,412.5030891792091,414.0304665079831,412.1844995210822,413.9461364746094,38969700,61.538251745930275,1.4467328230253087,-0.057232045924276775,3.4691075343912474,3.666035988774859,0.006332820628024871,0.004459437652014636,-0.0049189920340825255,0.008135591252462548,-0.0020982741227439927,0.004147326343047819,3,0.008810613895857244,0.002561282706981638,-0.002089224911548171,17.280000686645508,-0.03839725392733928,1
2021-08-06,414.2647578157139,415.0518667835452,413.983629086822,414.63018798828125,46930000,62.44765375982449,0.5796137576391888,0.00510224035258755,3.3002948754301475,3.829151879382852,0.001652513342672135,0.0025763625699954905,0.006332820628024871,-0.0049189920340825255,0.008135591252462548,-0.0048562816031361145,4,0.0033481776823709453,-0.0004913039273402031,0.005221818603051043,16.149999618530273,-0.06539357773223542,0
2021-08-10,414.7426584888019,415.5204165734043,414.05863858352615,414.8082580566406,43339300,62.43964030897815,0.83597247723437,-0.01162900516268417,3.0426787909871327,4.077761057409963,0.001244075008979273,0.0035239847845038733,-0.0008135956289879731,0.001652513342672135,0.006332820628024871,0.008135591252462548,1,-0.00101767533213859,0.0013056022304507309,0.0033150435270716816,16.790000915527344,0.004186698866484928,1
2021-08-11,415.87647880877864,415.9326988371535,414.75202104898426,415.8389892578125,44034300,63.990465404563444,1.127998252663623,0.02238827276844768,2.909678719357284,4.238089184024515,0.0024848377079107475,0.0028392666841474306,0.001244075008979273,-0.0008135956289879731,0.001652513342672135,-0.0049189920340825255,2,0.0016068050585178462,0.004023974888665904,0.002448282979473193,16.170000076293945,-0.03692679007897037,1
2021-08-12,415.68899640806853,417.2257532062454,414.78944749477773,417.0851745605469,38909400,65.82755772530788,1.0121281394342467,0.092314138164177,2.875866361650881,4.396716687070476,0.002996797642661031,0.005841266628655891,0.0024848377079107475,0.001244075008979273,-0.0008135956289879731,0.006332820628024871,3,0.0035115656143362983,0.008253050922531813,0.006538955522174206,15.59000015258789,-0.0358688881242718,1
2021-08-13,417.5349995492506,417.86296875743454,417.0477498031309,417.84423828125,39470300,66.93411504939891,1.6897969229818577,0.1497838171520982,2.728677261126079,4.349998759621706,0.0018199249625761027,0.0019510115962276921,0.002996797642661031,0.0024848377079107475,0.001244075008979273,0.001652513342672135,4,0.0070402685044153035,-0.003725696594217842,-0.0019768160549387126,15.449999809265137,-0.0089801373927193,1
2021-08-16,416.5417486330433,418.95929552799396,414.98626119675987,418.828125,73740000,68.3640942422648,2.1435683905512497,0.21043983516981335,2.817559908990937,3.438450022530589,0.002354673413224706,0.009486073389255053,0.0018199249625761027,0.002996797642661031,0.0024848377079107475,-0.0008135956289879731,0,0.0025054518961691308,0.003545014639884103,-0.001351744216446349,16.1200008392334,0.04336576299285588,0
2021-08-17,416.26997110737653,416.9446399663895,413.0934254851267,416.08258056640625,92673900,60.50121307259778,0.655097819505254,0.03143008160457583,3.025927023696819,2.901814754116005,-0.0065553010166014,0.009255889722708873,0.002354673413224706,0.0018199249625761027,0.002996797642661031,0.001244075008979273,1,-0.0032364358462209086,-0.00896285945695785,-0.016226132081418876,17.90999984741211,0.1110421163144204,0
2021-08-18,415.07059964436183,416.6354666486862,411.2849843863083,411.5285949707031,89351900,50.18982388082338,0.0455603410029418,-0.4038956730409211,3.1919666836026113,2.604526315454391,-0.01094490807450732,0.013001483560963272,-0.0065553010166014,0.002354673413224706,0.0018199249625761027,0.0024848377079107475,2,-0.00023736891974390772,0.0037881042292773337,-0.0035867481916704858,21.56999969482422,0.20435510209906327,1
2021-08-19,408.80177618265736,413.36517769933806,408.6612261268582,412.1657409667969,92812200,51.436895869961056,-0.4301031827414353,-0.6448483854001328,3.299965604236701,2.331685963315456,0.0015482423430117631,0.011412767013206966,-0.01094490807450732,-0.0065553010166014,0.002354673413224706,0.002996797642661031,3,0.002764707256964094,-0.0016432430697632672,0.00588669348891413,21.670000076293945,0.004636086364605774,1
2021-08-20,412.51255797213713,415.7734343527384,412.02527954568274,415.4454650878906,72008700,57.35550263380024,0.19662753056282947,-0.581227798845585,3.331979118723768,2.33586556698165,0.007957294348144073,0.00902201401154467,0.0015482423430117631,-0.01094490807450732,-0.0065553010166014,0.0018199249625761027,4,-0.012536673918214558,-0.015398979726244266,-0.011046952326347559,18.559999465942383,-0.1435164097555205,1
2021-08-23,417.13215804647064,420.00887376629044,415.5204503118759,419.0999450683594,54973000,62.796404770630495,1.160314117706335,-0.3048008862013343,3.419938372986343,2.577028214386091,0.008796533570767595,0.010709673210962693,0.007957294348144073,0.0015482423430117631,-0.01094490807450732,0.002354673413224706,0,0.0026786108611587256,0.0041082888837071785,-0.009820690338509741,17.149999618530273,-0.07596982155088206,1
2021-08-24,419.76519775390625,420.2993166380276,419.2498379439889,419.76519775390625,38744700,63.704245118589796,1.1949954228222652,-0.09955264634967298,3.2613264584636217,2.75354851904794,0.0015873366087852947,0.002500156515247838,0.008796533570767595,0.007957294348144073,0.0015482423430117631,-0.0065553010166014,1,0.0028308379716537324,0.0029769181205949735,0.017805715135165157,17.219999313354492,0.004081614949343004,1
2021-08-25,419.9525966891945,421.16135587884156,419.57775837696613,420.64599609375,40529700,64.92464234615221,1.1559779049379242,0.06430524918767322,3.1414886758501797,2.925252820672056,0.002098311971923339,0.0037646798414372458,0.0015873366087852947,0.008796533570767595,0.007957294348144073,-0.01094490807450732,2,0.0033470177919316946,0.0023631741014911167,0.008651243786784502,16.790000915527344,-0.024970871949668183,0
2021-08-26,420.3648595615522,420.5991192042751,418.0691322205563,418.162841796875,57829600,58.91079795212205,0.25838061433461085,-0.021195386012501594,3.1011583328032883,2.9544798786248037,-0.0059031925180182965,0.006050243423942856,0.002098311971923339,0.0015873366087852947,0.008796533570767595,0.0015482423430117631,3,-0.002841058744725289,0.003410184629768054,-0.0002631906068349954,18.84000015258789,0.12209643390577263,1
2021-08-27,418.96864575668053,422.27639048792906,418.91242573488046,421.9015808105469,77235100,64.27624432124546,0.9710179434294095,0.1386079713527968,3.1734719298212006,3.0912294992711002,0.008940868580302963,0.007973340006420075,-0.0059031925180182965,0.002098311971923339,0.0015873366087852947,0.007957294348144073,4,-0.004226812654836598,-0.0035104540235006976,0.0006307811330361623,16.389999389648438,-0.13004250228750225,1
